Name Math Java DS Average Total
张三3038 63 76 99 79 238
张三4614 91 77 60 76 228
张三6409 82 85 96 87 263
张三2055 60 83 76 73 219
张三2539 93 74 81 82 248
张三6779 82 70 70 74 222
张三3798 62 78 72 70 212
张三5604 100 98 60 86 258
张三8670 66 65 86 72 217
张三8459 63 88 60 70 211
张三5845 76 78 94 82 248
张三6464 67 60 100 75 227
张三4037 65 71 91 75 227
张三6546 83 100 88 90 271
张三9759 84 94 83 87 261
张三6058 97 92 61 83 250
张三7787 91 63 100 84 254
张三3393 66 83 92 80 241
张三1541 85 62 83 76 230
张三3061 89 60 84 77 233
张三3101 86 65 83 78 234
张三6198 92 83 62 79 237
张三5082 75 70 71 72 216
张三1 90 63 100 84 253
张三9117 91 65 76 77 232
张三2054 79 90 99 89 268
张三8145 82 87 67 78 236
张三8017 62 72 61 65 195
张三2255 66 61 99 75 226
张三3668 75 87 70 77 232
张三292 71 77 61 69 209
张三4773 96 67 64 75 227
张三1969 98 72 60 76 230
张三738 85 80 60 75 225
张三7704 85 86 71 80 242
张三557 96 86 96 92 278
张三5902 66 77 96 79 239
张三1999 94 93 99 95 286
张三9924 99 74 70 81 243
张三7528 72 93 85 83 250
张三9455 62 97 80 79 239
张三2930 81 73 95 83 249
张三3509 65 89 70 74 224
张三7124 68 80 87 78 235
张三4784 65 67 60 64 192
张三4124 94 74 78 82 246
张三7607 85 90 87 87 262
张三647 86 61 62 69 209
张三4192 81 64 62 69 207
张三5327 78 66 80 74 224
张三6430 71 86 95 84 252
张三8011 89 68 62 73 219
张三2949 71 75 92 79 238
张三136 98 78 72 82 248
张三3660 70 82 60 70 212
张三9636 91 73 88 84 252
张三6523 60 82 83 75 225
张三6365 96 74 68 79 238
张三3755 78 94 100 90 272
张三6528 74 72 81 75 227
张三7215 70 99 60 76 229
张三7070 94 85 88 89 267
张三5175 62 96 97 85 255
张三3516 76 62 67 68 205
张三5226 77 72 69 72 218
张三7244 95 76 86 85 257
张三525 92 79 93 88 264
张三644 63 97 68 76 228
张三9125 72 100 69 80 241
张三1171 93 69 92 84 254
张三8605 63 74 64 67 201
张三7740 61 68 86 71 215
张三731 69 68 70 69 207
张三5452 79 81 83 81 243
张三3376 60 91 61 70 212
张三7139 63 93 60 72 216
张三9419 89 94 89 90 272
张三2678 68 74 73 71 215
张三4851 67 66 97 76 230
张三9579 73 68 95 78 236
张三827 96 64 94 84 254
张三792 83 90 80 84 253
张三6876 75 79 79 77 233
张三8252 99 69 97 88 265
张三4992 73 97 88 86 258
张三3091 77 60 84 73 221
张三6854 67 100 95 87 262
张三6029 71 69 87 75 227
张三8881 84 95 78 85 257
张三3908 96 62 92 83 250
张三2358 65 86 95 82 246
张三838 76 72 83 77 231
张三8357 77 74 82 77 233
张三4951 61 76 82 73 219
张三9679 70 92 87 83 249
张三4214 67 82 90 79 239
张三4544 71 60 72 67 203
张三7308 69 63 96 76 228
张三9266 95 87 98 93 280
张三8013 100 84 67 83 251
张三9611 94 69 80 81 243
张三4115 69 84 72 75 225
张三3103 87 61 76 74 224
张三4281 78 68 83 76 229
张三6971 91 67 66 74 224
张三8890 60 83 95 79 238
张三8984 78 85 89 84 252
张三3302 70 97 83 83 250
张三893 73 93 82 82 248
张三4530 74 76 86 78 236
张三6707 89 98 98 95 285
张三4799 94 60 87 80 241
张三529 75 78 70 74 223
张三7971 61 84 71 72 216
张三1183 63 86 65 71 214
张三7299 62 74 81 72 217
张三3352 67 68 82 72 217
张三5511 96 76 62 78 234
张三7460 90 72 87 83 249
张三668 97 86 100 94 283
张三3013 84 65 86 78 235
张三3805 80 89 62 77 231
张三2653 79 93 89 87 261
张三6807 63 83 76 74 222
张三6607 63 67 82 70 212
张三1512 84 79 93 85 256
张三9805 90 69 75 78 234
张三3511 89 67 90 82 246
张三6357 63 89 84 78 236
张三6617 69 78 99 82 246
张三8641 81 66 94 80 241
张三6494 92 76 99 89 267
张三708 68 67 81 72 216
张三4407 92 71 79 80 242
张三8253 100 80 80 86 260
张三4578 93 87 71 83 251
张三9845 94 60 77 77 231
张三1122 72 62 98 77 232
张三6690 61 98 95 84 254
张三3043 74 85 80 79 239
张三605 82 91 65 79 238
张三8261 65 67 75 69 207
张三2466 94 88 80 87 262
张三146 77 63 74 71 214
张三5830 93 87 78 86 258
张三2554 88 83 61 77 232
张三2979 94 63 92 83 249
张三1801 63 60 63 62 186
张三3105 87 66 97 83 250
张三6605 78 73 90 80 241
张三4848 63 64 85 70 212
张三9422 94 86 85 88 265
张三7940 83 97 71 83 251
张三5188 72 96 74 80 242
张三1158 99 65 62 75 226
张三5930 60 89 73 74 222
张三6337 73 61 85 73 219
张三2216 95 65 86 82 246
张三630 69 79 91 79 239
张三4934 69 100 71 80 240
张三1795 68 80 70 72 218
张三3369 73 78 75 75 226
张三3688 74 64 83 73 221
张三8057 86 87 61 78 234
张三1714 94 90 98 94 282
张三9389 68 88 85 80 241
张三459 70 67 88 75 225
张三5444 80 64 62 68 206
张三8221 89 94 71 84 254
张三5035 87 94 79 86 260
张三5675 79 93 63 78 235
张三4425 65 82 79 75 226
张三8402 70 78 69 72 217
张三8711 87 94 64 81 245
张三5489 79 87 81 82 247
张三1341 83 64 82 76 229
张三8958 77 83 91 83 251
张三7744 90 98 90 92 278
张三1212 82 80 90 84 252
张三1543 81 89 84 84 254
张三269 62 97 90 83 249
张三4341 87 69 80 78 236
张三4962 93 61 74 76 228
张三2543 93 78 80 83 251
张三4875 87 68 95 83 250
张三7198 81 97 98 92 276
张三2217 91 76 93 86 260
张三5338 76 86 87 83 249
张三5365 100 66 99 88 265
张三3782 100 83 72 85 255
张三6303 62 100 67 76 229
张三8896 89 77 87 84 253
张三6688 95 65 63 74 223
张三8269 90 60 93 81 243
张三9769 91 99 95 95 285
张三2801 86 72 66 74 224
张三7873 66 88 69 74 223
张三155 68 77 77 74 222
张三7703 89 61 67 72 217
张三3075 94 91 89 91 274
张三8164 89 92 95 92 276
张三8525 78 61 87 75 226
张三7943 82 61 60 67 203
张三6144 84 65 91 80 240
张三2573 78 93 88 86 259
张三6981 72 98 100 90 270
张三3210 92 90 64 82 246
张三5988 63 83 80 75 226
张三1840 87 67 89 81 243
张三4252 92 82 65 79 239
张三154 80 75 81 78 236
张三9444 72 61 94 75 227
张三1811 64 63 72 66 199
张三5448 83 63 64 70 210
张三315 63 80 95 79 238
张三4672 64 83 78 75 225
张三7235 86 80 78 81 244
张三8987 99 99 65 87 263
张三7994 85 79 82 82 246
张三7796 66 84 95 81 245
张三4959 81 74 71 75 226
张三4191 90 97 65 84 252
张三41 78 76 87 80 241
张三2693 100 78 75 84 253
张三1560 64 66 84 71 214
张三4534 84 64 70 72 218
张三2564 65 82 72 73 219
张三8965 90 93 76 86 259
张三372 79 87 89 85 255
张三1567 76 68 100 81 244
张三9532 87 74 63 74 224
张三3051 70 84 76 76 230
张三2936 69 60 71 66 200
张三4497 65 60 68 64 193
张三8318 71 93 71 78 235
张三7534 93 89 68 83 250
张三9861 75 92 79 82 246
张三432 84 75 96 85 255
张三7135 68 80 77 75 225
张三3577 61 62 65 62 188
张三6101 74 92 64 76 230
张三299 88 90 87 88 265
张三9398 73 61 97 77 231
张三1555 88 84 76 82 248
张三5647 100 84 69 84 253
张三5413 89 85 68 80 242
张三9996 81 98 84 87 263
张三4832 81 86 70 79 237
张三628 92 91 79 87 262
张三9716 61 95 71 75 227
张三8474 98 71 70 79 239
张三1702 96 67 73 78 236
张三9832 66 61 99 75 226
张三2683 90 65 86 80 241
张三4141 72 79 97 82 248
张三510 87 76 63 75 226
张三1634 92 94 63 83 249
张三7890 95 90 97 94 282
张三8079 86 97 67 83 250
张三2917 94 69 66 76 229
张三6352 62 66 82 70 210
张三2241 79 97 88 88 264
张三7071 75 95 73 81 243
张三340 69 70 89 76 228
张三2996 89 84 85 86 258
张三867 72 76 70 72 218
张三4448 88 100 83 90 271
张三8561 62 76 63 67 201
张三5452 77 82 82 80 241
张三2684 73 79 67 73 219
张三2843 77 70 96 81 243
张三5483 92 61 63 72 216
张三3062 86 96 96 92 278
张三1616 90 77 81 82 248
张三3859 62 83 61 68 206
张三7069 78 66 89 77 233
张三636 72 90 78 80 240
张三8484 63 64 69 65 196
张三9661 71 88 74 77 233
张三6431 76 83 83 80 242
张三2864 100 81 96 92 277
张三8555 89 73 85 82 247
张三1466 91 90 81 87 262
张三1094 92 71 84 82 247
张三8144 91 70 99 86 260
张三9759 68 65 79 70 212
张三9965 73 68 68 69 209
张三3413 66 64 85 71 215
张三6831 82 66 78 75 226
张三6572 73 97 68 79 238
张三2639 77 78 84 79 239
张三9165 91 69 63 74 223
张三8898 65 80 89 78 234
张三4555 60 82 75 72 217
张三3015 64 91 95 83 250
张三9293 69 63 89 73 221
张三6003 89 85 98 90 272
张三563 86 65 78 76 229
张三6804 63 95 83 80 241
张三9828 94 63 75 77 232
张三2980 70 70 62 67 202
张三3618 81 98 98 92 277
张三9985 73 95 100 89 268
张三4965 60 98 88 82 246
张三3742 100 69 70 79 239
张三1444 82 99 87 89 268
张三3776 65 96 68 76 229
张三8305 88 81 100 89 269
张三6590 66 67 69 67 202
张三7669 67 82 83 77 232
张三1543 61 60 73 64 194
张三7263 86 77 64 75 227
张三3948 88 88 63 79 239
张三4684 87 90 78 85 255
张三2602 91 97 77 88 265
张三5640 92 66 70 76 228
张三1503 99 86 91 92 276
张三7178 67 87 73 75 227
张三7949 98 89 81 89 268
张三9355 84 96 100 93 280
张三1766 97 95 76 89 268
张三1326 88 86 94 89 268
张三2896 79 94 77 83 250
张三348 68 61 67 65 196
张三7041 95 96 61 84 252
张三4646 86 71 67 74 224
张三1630 66 87 77 76 230
张三3643 92 65 95 84 252
张三6809 94 66 69 76 229
张三1518 99 75 100 91 274
张三8678 91 76 60 75 227
张三2571 88 85 81 84 254
张三4529 85 71 67 74 223
张三9373 77 94 94 88 265
张三2282 67 100 76 81 243
张三7168 87 66 96 83 249
张三8857 67 92 85 81 244
张三532 63 69 92 74 224
张三4709 73 87 64 74 224
张三723 100 83 69 84 252
张三4263 62 97 69 76 228
张三4734 99 81 79 86 259
张三4447 99 63 65 75 227
张三9506 87 78 74 79 239
张三6082 96 89 98 94 283
张三7295 62 72 63 65 197
张三5335 70 92 83 81 245
张三643 78 73 97 82 248
张三4967 60 80 80 73 220
张三7961 75 77 62 71 214
张三7604 74 75 80 76 229
张三3170 100 79 77 85 256
张三5757 67 78 72 72 217
张三5408 80 99 91 90 270
张三5820 85 60 73 72 218
张三7244 94 78 90 87 262
张三5763 75 77 67 73 219
张三2411 97 76 87 86 260
张三8759 94 81 90 88 265
张三6513 81 66 63 70 210
张三7465 91 70 78 79 239
张三6679 65 84 80 76 229
张三6183 70 61 86 72 217
张三8664 77 82 83 80 242
张三627 82 61 68 70 211
张三2346 81 88 65 78 234
张三7533 77 96 99 90 272
张三9121 99 60 75 78 234
张三8819 72 91 83 82 246
张三7142 88 88 72 82 248
张三7540 94 77 84 85 255
张三2917 72 72 70 71 214
张三5358 98 72 76 82 246
张三206 95 70 100 88 265
张三3746 89 100 93 94 282
张三9723 78 68 94 80 240
张三3667 67 82 90 79 239
张三5587 90 99 90 93 279
张三940 66 80 63 69 209
张三7044 100 90 69 86 259
张三7037 95 87 96 92 278
张三6386 72 99 86 85 257
张三7510 82 84 75 80 241
张三6583 63 61 71 65 195
张三2812 80 62 70 70 212
张三4581 62 97 66 75 225
张三8704 86 71 89 82 246
张三8761 68 94 75 79 237
张三5989 90 60 87 79 237
张三1507 76 73 89 79 238
张三1811 79 94 75 82 248
张三406 100 85 88 91 273
张三7222 69 100 81 83 250
张三3999 66 80 65 70 211
张三8257 68 90 68 75 226
张三609 100 74 64 79 238
张三250 70 63 79 70 212
张三1200 81 75 90 82 246
张三7603 90 80 86 85 256
张三9738 79 92 80 83 251
张三3739 92 85 98 91 275
张三7042 61 70 76 69 207
张三8475 70 78 96 81 244
张三6612 62 89 89 80 240
张三2527 69 65 60 64 194
张三3374 92 86 64 80 242
张三1390 81 91 91 87 263
张三8860 81 72 60 71 213
张三3299 91 82 71 81 244
张三8770 64 78 90 77 232
张三8517 62 68 86 72 216
张三1414 73 84 99 85 256
张三9663 70 85 67 74 222
张三7993 63 88 66 72 217
张三5322 70 64 63 65 197
张三8197 78 69 66 71 213
张三1642 93 87 62 80 242
张三7122 86 82 77 81 245
张三9164 66 67 91 74 224
张三1943 91 68 100 86 259
张三4594 98 77 92 89 267
张三9352 84 87 84 85 255
张三9772 74 77 93 81 244
张三7214 96 89 79 88 264
张三2523 62 75 73 70 210
张三6444 65 62 82 69 209
张三6658 73 63 80 72 216
张三1551 79 70 69 72 218
张三821 66 63 79 69 208
张三853 74 65 67 68 206
张三8433 66 78 81 75 225
张三9816 100 92 71 87 263
张三3424 75 61 91 75 227
张三3513 65 76 99 80 240
张三9039 81 93 78 84 252
张三6672 60 100 60 73 220
张三9369 92 78 89 86 259
张三2282 65 68 87 73 220
张三5901 61 74 92 75 227
张三2249 96 88 67 83 251
张三3774 72 87 93 84 252
张三6064 68 70 73 70 211
张三4982 66 63 76 68 205
张三5965 60 78 97 78 235
张三8242 81 79 70 76 230
张三9580 88 60 93 80 241
张三7766 97 89 68 84 254
张三3504 75 67 91 77 233
张三5654 98 99 68 88 265
张三3814 73 60 68 67 201
张三5138 89 83 79 83 251
张三1972 97 61 91 83 249
张三4400 97 75 92 88 264
张三7119 62 65 99 75 226
张三3197 93 84 79 85 256
张三8210 96 71 84 83 251
张三7013 66 78 90 78 234
张三1987 70 81 94 81 245
张三5968 83 66 75 74 224
张三5265 66 75 88 76 229
张三8214 93 94 90 92 277
张三2483 66 86 85 79 237
张三33 95 62 97 84 254
张三2039 86 67 77 76 230
张三7381 66 97 72 78 235
张三7344 75 62 88 75 225
张三6083 99 76 99 91 274
张三1092 77 71 76 74 224
张三425 98 90 79 89 267
张三3738 92 65 73 76 230
张三2368 80 86 64 76 230
张三9610 67 78 86 77 231
张三6083 66 71 62 66 199
张三6698 87 85 89 87 261
张三5081 71 75 63 69 209
张三8538 71 66 97 78 234
张三1619 90 98 84 90 272
张三9207 91 64 97 84 252
张三639 92 77 98 89 267
张三4880 62 77 61 66 200
张三2950 77 74 99 83 250
张三7952 62 74 78 71 214
张三4888 89 86 83 86 258
张三2162 99 79 71 83 249
张三4176 84 72 85 80 241
张三9748 69 83 93 81 245
张三4217 67 62 84 71 213
张三4054 89 97 88 91 274
张三1531 79 66 83 76 228
张三3615 94 75 86 85 255
张三3590 99 84 87 90 270
张三6160 78 85 88 83 251
张三6743 61 67 96 74 224
张三3530 72 99 90 87 261
张三6491 76 70 67 71 213
张三977 92 65 73 76 230
张三4810 79 77 60 72 216
张三6833 79 89 100 89 268
张三1777 72 97 79 82 248
张三1007 96 97 99 97 292
张三1192 75 92 83 83 250
张三3306 63 68 88 73 219
张三2458 85 76 74 78 235
张三5042 81 96 86 87 263
张三3415 67 69 66 67 202
张三9911 88 82 68 79 238
张三1377 97 75 97 89 269
张三2611 60 100 96 85 256
张三2086 88 71 68 75 227
张三6191 87 64 97 82 248
张三8813 96 76 66 79 238
张三1586 75 99 63 79 237
张三6332 90 98 70 86 258
张三5339 83 89 72 81 244
张三6995 77 94 83 84 254
张三3962 63 69 72 68 204
张三8638 94 85 66 81 245
张三5932 83 60 81 74 224
张三6531 93 97 76 88 266
张三4790 67 96 94 85 257
张三4117 61 82 84 75 227
张三9320 70 78 63 70 211
张三9751 85 84 68 79 237
张三9284 100 90 63 84 253
张三9177 92 64 85 80 241
张三7691 78 82 100 86 260
张三5961 80 89 98 89 267
张三3081 67 91 63 73 221
张三4612 63 99 81 81 243
张三7791 83 77 99 86 259
张三3617 87 94 70 83 251
张三681 79 69 79 75 227
张三8109 73 92 88 84 253
张三5314 95 96 67 86 258
张三4409 84 74 79 79 237
张三7034 82 80 72 78 234
张三1156 93 96 90 93 279
张三4952 65 95 100 86 260
张三4258 67 77 86 76 230
张三7298 91 77 91 86 259
张三5382 93 78 91 87 262
张三1111 80 62 75 72 217
张三6230 99 61 75 78 235
张三9767 62 72 67 67 201
张三3296 65 87 89 80 241
张三4290 82 69 65 72 216
张三364 61 97 90 82 248
张三6955 79 84 100 87 263
张三8449 76 83 63 74 222
张三8128 83 82 94 86 259
张三5414 63 90 98 83 251
张三9848 63 67 81 70 211
张三3 99 82 81 87 262
张三2105 61 91 91 81 243
张三7497 97 97 97 97 291
张三313 81 74 67 74 222
张三6726 72 90 91 84 253
张三4924 76 68 73 72 217
张三672 66 91 96 84 253
张三6690 91 64 76 77 231
张三5383 99 65 91 85 255
张三3535 62 86 82 76 230
张三4417 81 78 95 84 254
张三7517 86 88 87 87 261
张三8561 77 71 93 80 241
张三2846 76 70 63 69 209
张三3029 68 66 97 77 231
张三8455 80 60 88 76 228
张三6890 63 63 97 74 223
张三1079 76 64 73 71 213
张三1931 93 97 82 90 272
张三7345 92 75 83 83 250
张三693 71 99 78 82 248
张三5805 63 95 99 85 257
张三5905 80 93 90 87 263
张三2452 84 72 93 83 249
张三6040 85 64 90 79 239
张三5629 79 61 84 74 224
张三4224 84 98 68 83 250
张三8861 65 76 91 77 232
张三219 61 68 98 75 227
张三2551 84 82 95 87 261
张三7711 72 80 69 73 221
张三8040 71 80 86 79 237
张三1623 78 65 62 68 205
张三9987 92 85 92 89 269
张三2700 68 92 89 83 249
张三5567 100 92 98 96 290
张三9051 97 72 68 79 237
张三1447 70 67 74 70 211
张三6927 86 73 96 85 255
张三2024 93 69 89 83 251
张三5417 81 92 93 88 266
张三4895 89 78 73 80 240
张三2317 90 94 64 82 248
张三2050 70 93 99 87 262
张三883 91 66 68 75 225
张三7749 79 62 84 75 225
张三9701 86 74 80 80 240
张三6562 65 74 94 77 233
张三397 83 65 69 72 217
张三7563 82 84 78 81 244
张三430 67 71 78 72 216
张三3135 98 61 75 78 234
张三653 98 60 64 74 222
张三3372 100 71 80 83 251
张三9927 93 79 63 78 235
张三9557 71 75 85 77 231
张三1456 64 85 75 74 224
张三2688 87 73 82 80 242
张三8124 61 70 91 74 222
张三5533 60 63 75 66 198
张三6508 78 80 62 73 220
张三9178 62 74 64 66 200
张三1838 96 85 65 82 246
张三7565 86 69 82 79 237
张三8607 89 69 96 84 254
张三5985 69 85 92 82 246
张三4052 65 64 81 70 210
张三1992 78 75 93 82 246
张三4260 69 64 97 76 230
张三9740 70 63 73 68 206
张三5098 81 65 98 81 244
张三1192 97 63 67 75 227
张三2705 75 61 100 78 236
张三208 90 74 90 84 254
张三777 84 94 65 81 243
张三7952 85 67 85 79 237
张三4357 95 88 83 88 266
张三625 76 86 90 84 252
张三2377 87 77 76 80 240
张三2995 89 84 88 87 261
张三3657 77 96 88 87 261
张三3679 68 77 82 75 227
张三3607 72 100 86 86 258
张三685 92 96 72 86 260
张三1343 74 71 64 69 209
张三8168 80 61 95 78 236
张三9453 98 94 96 96 288
张三7881 68 73 77 72 218
张三1133 73 72 77 74 222
张三1311 74 70 66 70 210
张三1933 68 80 61 69 209
张三958 61 87 95 81 243
张三5819 69 70 85 74 224
张三1740 73 84 76 77 233
张三7790 67 95 77 79 239
张三6007 65 78 60 67 203
张三7780 63 92 84 79 239
张三8135 66 84 92 80 242
张三3067 73 68 73 71 214
张三7175 69 64 94 75 227
张三8907 60 83 99 80 242
张三8537 100 98 63 87 261
张三9631 82 79 69 76 230
张三8187 96 83 83 87 262
张三4937 83 69 91 81 243
张三5323 84 79 95 86 258
张三8580 90 67 70 75 227
张三2027 78 79 90 82 247
张三9213 89 78 95 87 262
张三842 94 63 78 78 235
张三5586 83 92 70 81 245
张三3781 63 63 63 63 189
张三843 75 84 92 83 251
张三8718 85 77 94 85 256
张三3139 92 83 61 78 236
张三1648 82 94 82 86 258
张三2291 90 67 78 78 235
张三5810 84 89 63 78 236
张三4715 86 60 69 71 215
张三1107 70 78 69 72 217
